+------+----------------------------+
| runs |         Player ID          |
| 0  |        Travis Head         |
| 0  |         Tim David          |
| 0  |        Tilak Varma         |
| 0  |        T Natarajan         |
| 0  |       Suyash Sharma        |
| 0  |      Suryakumar Yadav      |
| 0  |        Sunil Narine        |
| 0  |        Sumit Kumar         |
| 0  |      Spencer Johnson       |
| 0  |       Sikandar Raza        |
| 0  |        Shubman Gill        |
| 0  |       Shubham Dubey        |
| 0  |        Shreyas Iyer        |
| 0  |       Shreyas Gopal        |
| 0  |        Shivam Dube         |
| 0  |      Shimron Hetmyer       |
| 0  |       Shikhar Dhawan       |
| 0  |       Shashank Singh       |
| 0  |       Shardul Thakur       |
| 0  |         Sharath BR         |
| 0  |        Shams Mulani        |
| 0  |         Shai Hope          |
| 0  |       Shahrukh Khan        |
| 0  |       Shahbaz Ahmed        |
| 0  |       Saurav Chauhan       |
| 0  |        Sanju Samson        |
| 0  |       Sandeep Sharma       |
| 0  |       Sameer Rizvi         |
| 0  |         Sam Curran         |
| 0  |       Sai Sudharsan        |
| 0  |      Ruturaj Gaikwad       |
| 0  |      Romario Shepherd      |
| 0  |        Rohit Sharma        |
| 0  |        Riyan Parag         |
| 0  |        Rishabh Pant        |
| 0  |        Rinku Singh         |
| 0  |         Ricky Bhui         |
| 0  |        Reece Topley        |
| 0  | Ravisrinivasan Sai Kishore |
| 0  |      Ravindra Jadeja       |
| 0  |    Ravichandran Ashwin     |
| 0  |        Ravi Bishnoi        |
| 0  |      Rasikh Dar Salam      |
| 0  |        Rashid Khan         |
| 0  |      Ramandeep Singh       |
| 0  |       Rajat Patidar        |
| 0  |       Rahul Tripathi       |
| 0  |       Rahul Tewatia        |
| 0  |        Rahul Chahar        |
| 0  |      Rachin Ravindra       |
| 0  |      Quinton de Kock       |
| 0  |        Prithvi Shaw        |
| 0  |     Prabhsimran Singh      |
| 0  |       Piyush Chawla        |
| 0  |        Philip Salt         |
| 0  |        Pat Cummins         |
| 0  |         Noor Ahmad         |
| 0  |        Nitish Reddy        |
| 0  |        Nitish Rana         |
| 0  |      Nicholas Pooran       |
| 0  |       Naveen-ul-Haq        |
| 0  |       Nandre Burger        |
| 0  |         Naman Dhir         |
| 0  |     Mustafizur Rahman      |
| 0  |        Mukesh Kumar        |
| 0  |      Mukesh Choudhary      |
| 0  |        Mohsin Khan         |
| 0  |        Mohit Sharma        |
| 0  |       Mohammed Siraj       |
| 0  |       Mohammad Nabi        |
| 0  |         Moeen Ali          |
| 0  |       Mitchell Starc       |
| 0  |       Mitchell Marsh       |
| 0  |        Mayank Yadav        |
| 0  |      Mayank Markande       |
| 0  |        Mayank Dagar        |
| 0  |       Mayank Agarwal       |
| 0  |        Matthew Wade        |
| 0  |    Matheesha Pathirana     |
| 0  |       Marcus Stoinis       |
| 0  |        Marco Jansen        |
| 0  |    Manimaran Siddharth     |
| 0  |       Mahipal Lomror       |
| 0  |     Maheesh Theekshana     |
| 0  |          MS Dhoni          |
| 0  |         Luke Wood          |
| 0  |      Liam Livingstone      |
| 0  |        Lalit Yadav         |
| 0  |       Kwena Maphaka        |
| 0  |       Kumar Kushagra       |
| 0  |       Kuldeep Yadav        |
| 0  |        Kuldeep Sen         |
| 0  |       Krunal Pandya        |
| 0  |       Khaleel Ahmed        |
| 0  |       Keshav Maharaj       |
| 0  |        Karn Sharma         |
| 0  |      Kane Williamson       |
| 0  |       Kagiso Rabada        |
| 0  |          KL Rahul          |
| 0  |        Jos Buttler         |
| 0  |       Jonny Bairstow       |
| 0  |       Jitesh Sharma        |
| 0  |      Jhye Richardson       |
| 0  |       Jaydev Unadkat       |
| 0  |       Jasprit Bumrah       |
| 0  |       Ishant Sharma        |
| 0  |        Ishan Kishan        |
| 0  |      Himanshu Sharma       |
| 0  |      Heinrich Klaasen      |
| 0  |        Harshit Rana        |
| 0  |       Harshal Patel        |
| 0  |       Harpreet Brar        |
| 0  |       Hardik Pandya        |
| 0  |       Glenn Maxwell        |
| 0  |       Gerald Coetzee       |
| 0  |       Faf du Plessis       |
| 0  |       Dinesh Karthik       |
| 0  |        Dhruv Jurel         |
| 0  |       Dewald Brevis        |
| 0  |      Devdutt Padikkal      |
| 0  |        Deepak Hooda        |
| 0  |       Deepak Chahar        |
| 0  |        David Warner        |
| 0  |        David Miller        |
| 0  |       Daryl Mitchell       |
| 0  |      Darshan Nalkande      |
| 0  |       Cameron Green        |
| 0  |     Bhuvneshwar Kumar      |
| 0  |     Azmatullah Omarzai     |
| 0  |        Ayush Badoni        |
| 0  |         Axar Patel         |
| 0  |         Avesh Khan         |
| 0  |      Ashutosh Sharma       |
| 0  |       Arshdeep Singh       |
| 0  |         Anukul Roy         |
| 0  |         Anuj Rawat         |
| 0  |       Anrich Nortje        |
| 0  |    Angkrish Raghuvanshi    |
| 0  |       Andre Russell        |
| 0  |       Alzarri Joseph       |
| 0  |       Akash Madhwal        |
| 0  |         Akash Deep         |
| 0  |       Ajinkya Rahane       |
| 0  |       Aiden Markram        |
| 0  |       Abishek Porel        |
| 0  |      Abhishek Sharma       |
| 0  |      Abhinav Manohar       |
| 0  |        Abdul Samad         |
+----+----------------------------+


+--------+----------------------------+
| maiden |         Player ID          |
+--------+----------------------------+
|   1    |        Yash Thakur         |
|   1    |       Khaleel Ahmed        |
|   1    |     Bhuvneshwar Kumar      |
|   0    |      Yuzvendra Chahal      |
|   0    |      Yashasvi Jaiswal      |
|   0    |         Yash Dayal         |
|   0    |      Wriddhiman Saha       |
|   0    |         Will Jacks         |
|   0    |     Washington Sundar      |
|   0    |        Virat Kohli         |
|   0    |     Vijaykumar Vyshak      |
|   0    |       Vijay Shankar        |
|   0    |       Venkatesh Iyer       |
|   0    |    Varun Chakaravarthy     |
|   0    |       Vaibhav Arora        |
|   0    |        Umran Malik         |
|   0    |        Umesh Yadav         |
|   0    |      Tushar Deshpande      |
|   0    |       Tristan Stubbs       |
|   0    |        Trent Boult         |
|   0    |        Travis Head         |
|   0    |         Tim David          |
|   0    |        Tilak Varma         |
|   0    |        T Natarajan         |
|   0    |       Suyash Sharma        |
|   0    |      Suryakumar Yadav      |
|   0    |        Sunil Narine        |
|   0    |        Sumit Kumar         |
|   0    |      Spencer Johnson       |
|   0    |       Sikandar Raza        |
|   0    |        Shubman Gill        |
|   0    |       Shubham Dubey        |
|   0    |        Shreyas Iyer        |
|   0    |       Shreyas Gopal        |
|   0    |        Shivam Dube         |
|   0    |      Shimron Hetmyer       |
|   0    |       Shikhar Dhawan       |
|   0    |       Shashank Singh       |
|   0    |       Shardul Thakur       |
|   0    |         Sharath BR         |
|   0    |        Shams Mulani        |
|   0    |         Shai Hope          |
|   0    |       Shahrukh Khan        |
|   0    |       Shahbaz Ahmed        |
|   0    |       Saurav Chauhan       |
|   0    |        Sanju Samson        |
|   0    |       Sandeep Sharma       |
|   0    |       Sameer Rizvi         |
|   0    |         Sam Curran         |
|   0    |       Sai Sudharsan        |
|   0    |      Ruturaj Gaikwad       |
|   0    |      Romario Shepherd      |
|   0    |        Rohit Sharma        |
|   0    |        Riyan Parag         |
|   0    |        Rishabh Pant        |
|   0    |        Rinku Singh         |
|   0    |         Ricky Bhui         |
|   0    |        Reece Topley        |
|   0    | Ravisrinivasan Sai Kishore |
|   0    |      Ravindra Jadeja       |
|   0    |    Ravichandran Ashwin     |
|   0    |        Ravi Bishnoi        |
|   0    |      Rasikh Dar Salam      |
|   0    |        Rashid Khan         |
|   0    |      Ramandeep Singh       |
|   0    |       Rajat Patidar        |
|   0    |       Rahul Tripathi       |
|   0    |       Rahul Tewatia        |
|   0    |        Rahul Chahar        |
|   0    |      Rachin Ravindra       |
|   0    |      Quinton de Kock       |
|   0    |        Prithvi Shaw        |
|   0    |     Prabhsimran Singh      |
|   0    |       Piyush Chawla        |
|   0    |        Philip Salt         |
|   0    |        Pat Cummins         |
|   0    |         Noor Ahmad         |
|   0    |        Nitish Reddy        |
|   0    |        Nitish Rana         |
|   0    |      Nicholas Pooran       |
|   0    |       Naveen-ul-Haq        |
|   0    |       Nandre Burger        |
|   0    |         Naman Dhir         |
|   0    |     Mustafizur Rahman      |
|   0    |        Mukesh Kumar        |
|   0    |      Mukesh Choudhary      |
|   0    |        Mohsin Khan         |
|   0    |        Mohit Sharma        |
|   0    |       Mohammed Siraj       |
|   0    |       Mohammad Nabi        |
|   0    |         Moeen Ali          |
|   0    |       Mitchell Starc       |
|   0    |       Mitchell Marsh       |
|   0    |        Mayank Yadav        |
|   0    |      Mayank Markande       |
|   0    |        Mayank Dagar        |
|   0    |       Mayank Agarwal       |
|   0    |        Matthew Wade        |
|   0    |    Matheesha Pathirana     |
|   0    |       Marcus Stoinis       |
|   0    |        Marco Jansen        |
|   0    |    Manimaran Siddharth     |
|   0    |       Mahipal Lomror       |
|   0    |     Maheesh Theekshana     |
|   0    |          MS Dhoni          |
|   0    |         Luke Wood          |
|   0    |      Liam Livingstone      |
|   0    |        Lalit Yadav         |
|   0    |       Kwena Maphaka        |
|   0    |       Kumar Kushagra       |
|   0    |       Kuldeep Yadav        |
|   0    |        Kuldeep Sen         |
|   0    |       Krunal Pandya        |
|   0    |       Keshav Maharaj       |
|   0    |        Karn Sharma         |
|   0    |      Kane Williamson       |
|   0    |       Kagiso Rabada        |
|   0    |          KL Rahul          |
|   0    |        Jos Buttler         |
|   0    |       Jonny Bairstow       |
|   0    |       Jitesh Sharma        |
|   0    |      Jhye Richardson       |
|   0    |       Jaydev Unadkat       |
|   0    |       Jasprit Bumrah       |
|   0    |       Ishant Sharma        |
|   0    |        Ishan Kishan        |
|   0    |      Himanshu Sharma       |
|   0    |      Heinrich Klaasen      |
|   0    |        Harshit Rana        |
|   0    |       Harshal Patel        |
|   0    |       Harpreet Brar        |
|   0    |       Hardik Pandya        |
|   0    |       Glenn Maxwell        |
|   0    |       Gerald Coetzee       |
|   0    |       Faf du Plessis       |
|   0    |       Dinesh Karthik       |
|   0    |        Dhruv Jurel         |
|   0    |       Dewald Brevis        |
|   0    |      Devdutt Padikkal      |
|   0    |        Deepak Hooda        |
|   0    |       Deepak Chahar        |
|   0    |        David Warner        |
|   0    |        David Miller        |
|   0    |       Daryl Mitchell       |
|   0    |      Darshan Nalkande      |
|   0    |       Cameron Green        |
|   0    |     Azmatullah Omarzai     |
|   0    |        Ayush Badoni        |
|   0    |         Axar Patel         |
|   0    |         Avesh Khan         |
|   0    |      Ashutosh Sharma       |
|   0    |       Arshdeep Singh       |
|   0    |         Anukul Roy         |
|   0    |         Anuj Rawat         |
|   0    |       Anrich Nortje        |
|   0    |    Angkrish Raghuvanshi    |
|   0    |       Andre Russell        |
|   0    |       Alzarri Joseph       |
|   0    |       Akash Madhwal        |
|   0    |         Akash Deep         |
|   0    |       Ajinkya Rahane       |
|   0    |       Aiden Markram        |
|   0    |       Abishek Porel        |
|   0    |      Abhishek Sharma       |
|   0    |      Abhinav Manohar       |
|   0    |        Abdul Samad         |
+--------+----------------------------+

# FIX
+---------+----------------------------+
| economy |         Player ID          |
+---------+----------------------------+
|  2.059  |      Rachin Ravindra       |
|  3.284  |       Krunal Pandya        |
|  3.529  |        Ayush Badoni        |
|  3.552  |       Jasprit Bumrah       |
|  3.576  |        Mayank Yadav        |
|  4.104  |       Vaibhav Arora        |
|  4.118  |      Abhishek Sharma       |
|  4.219  |      Ravindra Jadeja       |
|  4.286  |         Anukul Roy         |
|  4.296  |       Harpreet Brar        |
|  4.358  |        Pat Cummins         |
|  4.385  |      Yuzvendra Chahal      |
|  4.403  |        Sunil Narine        |
|   4.44  |         Axar Patel         |
|  4.444  | Ravisrinivasan Sai Kishore |
|  4.478  |    Matheesha Pathirana     |
|  4.527  |     Maheesh Theekshana     |
|  4.552  |       Kuldeep Yadav        |
|   4.6   |         Moeen Ali          |
|  4.644  |        Trent Boult         |
|  4.701  |     Vijaykumar Vyshak      |
|  4.733  |    Manimaran Siddharth     |
|  4.751  |        Rashid Khan         |
|  4.776  |     Mustafizur Rahman      |
|  4.776  |       Shreyas Gopal        |
|   4.8   |       Mohammad Nabi        |
|  4.813  |         Noor Ahmad         |
|  4.817  |      Tushar Deshpande      |
|  4.848  |       Keshav Maharaj       |
|  4.957  |       Sandeep Sharma       |
|  4.969  |         Yash Dayal         |
|  5.031  |    Ravichandran Ashwin     |
|  5.033  |       Glenn Maxwell        |
|  5.075  |       Khaleel Ahmed        |
|  5.164  |       Kagiso Rabada        |
|  5.174  |        T Natarajan         |
|   5.2   |        Ravi Bishnoi        |
|  5.263  |       Arshdeep Singh       |
|  5.294  |       Marcus Stoinis       |
|  5.299  |       Nandre Burger        |
|  5.373  |        Harshit Rana        |
|   5.4   |       Shardul Thakur       |
|   5.4   |     Washington Sundar      |
|  5.427  |         Sam Curran         |
|  5.435  |        Reece Topley        |
|  5.455  |       Daryl Mitchell       |
|  5.455  |       Suyash Sharma        |
|  5.472  |         Avesh Khan         |
|  5.494  |       Deepak Chahar        |
|  5.513  |      Spencer Johnson       |
|  5.547  |       Andre Russell        |
|   5.61  |        Mohit Sharma        |
|  5.622  |     Azmatullah Omarzai     |
|  5.659  |       Naveen-ul-Haq        |
|  5.676  |       Cameron Green        |
|  5.701  |     Bhuvneshwar Kumar      |
|  5.726  |    Varun Chakaravarthy     |
|  5.882  |        Riyan Parag         |
|  5.896  |        Mohsin Khan         |
|   5.97  |      Jhye Richardson       |
|  5.983  |        Mukesh Kumar        |
|   6.07  |       Akash Madhwal        |
|  6.081  |      Darshan Nalkande      |
|  6.119  |        Kuldeep Sen         |
|  6.223  |       Mohammed Siraj       |
|  6.245  |       Jaydev Unadkat       |
|  6.283  |        Mayank Dagar        |
|  6.299  |       Harshal Patel        |
|  6.333  |        Umesh Yadav         |
|  6.343  |        Yash Thakur         |
|  6.405  |       Gerald Coetzee       |
|  6.581  |       Mitchell Starc       |
|   6.6   |        Nitish Reddy        |
|  6.642  |       Hardik Pandya        |
|  6.667  |       Ishant Sharma        |
|  6.667  |       Sikandar Raza        |
|  6.682  |      Mayank Markande       |
|  6.791  |        Rahul Chahar        |
|  6.867  |        Shams Mulani        |
|  6.928  |       Piyush Chawla        |
|  7.015  |       Shahbaz Ahmed        |
|   7.17  |        Sumit Kumar         |
|  7.273  |        Karn Sharma         |
|  7.273  |         Will Jacks         |
|  7.325  |       Alzarri Joseph       |
|  7.576  |         Luke Wood          |
|   7.6   |      Romario Shepherd      |
|  7.647  |         Naman Dhir         |
|  7.687  |       Mitchell Marsh       |
|   8.0   |        Marco Jansen        |
|  8.022  |       Anrich Nortje        |
|  8.675  |      Rasikh Dar Salam      |
|  8.788  |      Himanshu Sharma       |
|  8.824  |        Lalit Yadav         |
|  8.824  |        Umran Malik         |
|   8.9   |       Kwena Maphaka        |
|   10.0  |         Akash Deep         |
|  15.882 |      Mukesh Choudhary      |
|  16.471 |       Venkatesh Iyer       |
+---------+----------------------------+


+----------------+----------------------------+
| bowlingAverage |         Player ID          |
+----------------+----------------------------+
|      9.0       |       Marcus Stoinis       |
|      9.0       |        Mayank Yadav        |
|      11.0      |       Vaibhav Arora        |
|      11.5      |         Moeen Ali          |
|      11.9      |       Jasprit Bumrah       |
|      13.2      |      Yuzvendra Chahal      |
|     13.667     |        Kuldeep Sen         |
|     14.222     |     Mustafizur Rahman      |
|      14.4      |        Harshit Rana        |
|      15.0      |      Darshan Nalkande      |
|      15.0      |    Matheesha Pathirana     |
|      15.2      |       Andre Russell        |
|      17.5      |        Mukesh Kumar        |
|      18.0      |       Daryl Mitchell       |
|      18.5      |        Yash Thakur         |
|      19.0      |       Glenn Maxwell        |
|      20.0      |       Arshdeep Singh       |
|     20.333     |       Kuldeep Yadav        |
|     20.667     |       Nandre Burger        |
|      20.8      |        T Natarajan         |
|     21.167     |         Sam Curran         |
|      22.0      |       Krunal Pandya        |
|      24.0      |        Karn Sharma         |
|      24.0      |         Will Jacks         |
|     24.286     |       Khaleel Ahmed        |
|     24.333     |        Pat Cummins         |
|      24.5      |       Gerald Coetzee       |
|     24.714     |       Kagiso Rabada        |
|      24.8      |        Trent Boult         |
|      26.0      | Ravisrinivasan Sai Kishore |
|     26.333     |        Mohsin Khan         |
|      27.0      |        Mohit Sharma        |
|     27.143     |        Umesh Yadav         |
|      27.5      |     Vijaykumar Vyshak      |
|      29.0      |      Tushar Deshpande      |
|      29.2      |       Naveen-ul-Haq        |
|      29.5      |        Sunil Narine        |
|     29.75      |         Axar Patel         |
|      30.5      |       Akash Madhwal        |
|      30.5      |     Azmatullah Omarzai     |
|      30.5      |       Harpreet Brar        |
|     31.333     |       Shahbaz Ahmed        |
|      31.6      |         Yash Dayal         |
|     31.75      |      Ravindra Jadeja       |
|     31.833     |        Rashid Khan         |
|      32.0      |       Shreyas Gopal        |
|      33.0      |        Nitish Reddy        |
|     33.333     |        Reece Topley        |
|      33.5      |    Varun Chakaravarthy     |
|     34.75      |       Deepak Chahar        |
|     35.167     |       Harshal Patel        |
|     35.833     |       Anrich Nortje        |
|      39.5      |       Jaydev Unadkat       |
|     40.667     |       Ishant Sharma        |
|      43.0      |         Noor Ahmad         |
|      43.0      |      Spencer Johnson       |
|      45.5      |     Maheesh Theekshana     |
|      45.5      |        Rahul Chahar        |
|     48.333     |      Mayank Markande       |
|      52.0      |        Ravi Bishnoi        |
|      52.5      |       Cameron Green        |
|      55.0      |         Akash Deep         |
|     57.25      |       Mohammed Siraj       |
|      57.5      |       Piyush Chawla        |
|      58.0      |         Avesh Khan         |
|      58.0      |       Sandeep Sharma       |
|     63.667     |     Bhuvneshwar Kumar      |
|      71.0      |    Manimaran Siddharth     |
|      76.0      |      Romario Shepherd      |
|      77.0      |       Mitchell Starc       |
|      89.0      |       Hardik Pandya        |
|      89.0      |       Kwena Maphaka        |
|     103.0      |       Mitchell Marsh       |
|     115.0      |       Alzarri Joseph       |
|     120.0      |        Mayank Dagar        |
|     160.0      |    Ravichandran Ashwin     |
+----------------+----------------------------+

#TODO: Fix
+--------+----------------------------+
|  bSR   |         Player ID          |
+--------+----------------------------+
|   0    |        Abdul Samad         |
|   0    |      Abhinav Manohar       |
|   0    |       Abishek Porel        |
|   0    |       Aiden Markram        |
|   0    |       Ajinkya Rahane       |
|   0    |    Angkrish Raghuvanshi    |
|   0    |         Anuj Rawat         |
|   0    |      Ashutosh Sharma       |
|   0    |        David Miller        |
|   0    |        David Warner        |
|   0    |        Deepak Hooda        |
|   0    |      Devdutt Padikkal      |
|   0    |       Dewald Brevis        |
|   0    |        Dhruv Jurel         |
|   0    |       Dinesh Karthik       |
|   0    |       Faf du Plessis       |
|   0    |      Heinrich Klaasen      |
|   0    |        Ishan Kishan        |
|   0    |       Jitesh Sharma        |
|   0    |       Jonny Bairstow       |
|   0    |        Jos Buttler         |
|   0    |          KL Rahul          |
|   0    |      Kane Williamson       |
|   0    |       Kumar Kushagra       |
|   0    |      Liam Livingstone      |
|   0    |          MS Dhoni          |
|   0    |       Mahipal Lomror       |
|   0    |        Matthew Wade        |
|   0    |       Mayank Agarwal       |
|   0    |      Nicholas Pooran       |
|   0    |        Nitish Rana         |
|   0    |        Philip Salt         |
|   0    |     Prabhsimran Singh      |
|   0    |        Prithvi Shaw        |
|   0    |      Quinton de Kock       |
|   0    |       Rahul Tewatia        |
|   0    |       Rahul Tripathi       |
|   0    |       Rajat Patidar        |
|   0    |      Ramandeep Singh       |
|   0    |         Ricky Bhui         |
|   0    |        Rinku Singh         |
|   0    |        Rishabh Pant        |
|   0    |        Rohit Sharma        |
|   0    |      Ruturaj Gaikwad       |
|   0    |       Sai Sudharsan        |
|   0    |       Sameer Rizvi         |
|   0    |        Sanju Samson        |
|   0    |       Saurav Chauhan       |
|   0    |       Shahrukh Khan        |
|   0    |         Shai Hope          |
|   0    |         Sharath BR         |
|   0    |       Shashank Singh       |
|   0    |       Shikhar Dhawan       |
|   0    |      Shimron Hetmyer       |
|   0    |        Shivam Dube         |
|   0    |        Shreyas Iyer        |
|   0    |       Shubham Dubey        |
|   0    |        Shubman Gill        |
|   0    |      Suryakumar Yadav      |
|   0    |        Tilak Varma         |
|   0    |         Tim David          |
|   0    |        Travis Head         |
|   0    |       Tristan Stubbs       |
|   0    |       Vijay Shankar        |
|   0    |        Virat Kohli         |
|   0    |      Wriddhiman Saha       |
|   0    |      Yashasvi Jaiswal      |
|  1.7   |       Marcus Stoinis       |
| 2.233  |        Kuldeep Sen         |
| 2.467  |      Darshan Nalkande      |
|  2.5   |         Moeen Ali          |
| 2.517  |        Mayank Yadav        |
|  2.68  |        Harshit Rana        |
|  2.68  |       Vaibhav Arora        |
|  2.74  |       Andre Russell        |
| 2.917  |        Yash Thakur         |
| 2.925  |        Mukesh Kumar        |
| 2.978  |     Mustafizur Rahman      |
|  3.01  |      Yuzvendra Chahal      |
|  3.3   |       Daryl Mitchell       |
|  3.3   |        Karn Sharma         |
|  3.3   |         Will Jacks         |
|  3.35  |       Jasprit Bumrah       |
|  3.35  |    Matheesha Pathirana     |
| 3.775  |       Glenn Maxwell        |
|  3.8   |       Arshdeep Singh       |
| 3.825  |       Gerald Coetzee       |
|  3.9   |       Nandre Burger        |
|  3.9   |         Sam Curran         |
|  4.02  |        T Natarajan         |
| 4.286  |        Umesh Yadav         |
| 4.467  |       Anrich Nortje        |
| 4.467  |       Kuldeep Yadav        |
| 4.467  |        Mohsin Khan         |
| 4.467  |       Shahbaz Ahmed        |
| 4.786  |       Kagiso Rabada        |
| 4.786  |       Khaleel Ahmed        |
| 4.812  |        Mohit Sharma        |
|  5.0   |        Nitish Reddy        |
| 5.025  |       Akash Madhwal        |
|  5.16  |       Naveen-ul-Haq        |
|  5.34  |        Trent Boult         |
| 5.425  |     Azmatullah Omarzai     |
|  5.5   |         Akash Deep         |
| 5.583  |       Harshal Patel        |
| 5.583  |        Pat Cummins         |
|  5.85  | Ravisrinivasan Sai Kishore |
|  5.85  |    Varun Chakaravarthy     |
|  5.85  |     Vijaykumar Vyshak      |
|  6.02  |      Tushar Deshpande      |
|  6.1   |       Ishant Sharma        |
| 6.133  |        Reece Topley        |
| 6.325  |       Deepak Chahar        |
| 6.325  |       Jaydev Unadkat       |
|  6.36  |         Yash Dayal         |
|  6.7   |         Axar Patel         |
|  6.7   |       Krunal Pandya        |
|  6.7   |        Rahul Chahar        |
|  6.7   |        Rashid Khan         |
|  6.7   |       Shreyas Gopal        |
|  6.7   |        Sunil Narine        |
|  7.1   |       Harpreet Brar        |
| 7.233  |      Mayank Markande       |
| 7.525  |      Ravindra Jadeja       |
|  7.8   |      Spencer Johnson       |
|  8.3   |       Piyush Chawla        |
| 8.933  |         Noor Ahmad         |
|  9.2   |       Mohammed Siraj       |
|  9.25  |       Cameron Green        |
|  10.0  |       Kwena Maphaka        |
|  10.0  |        Ravi Bishnoi        |
|  10.0  |      Romario Shepherd      |
| 10.05  |     Maheesh Theekshana     |
|  10.6  |         Avesh Khan         |
| 11.167 |     Bhuvneshwar Kumar      |
|  11.7  |       Mitchell Starc       |
|  11.7  |       Sandeep Sharma       |
|  13.4  |       Hardik Pandya        |
|  13.4  |       Mitchell Marsh       |
|  15.0  |    Manimaran Siddharth     |
|  15.7  |       Alzarri Joseph       |
|  19.1  |        Mayank Dagar        |
|  31.8  |    Ravichandran Ashwin     |
+--------+----------------------------+


#TOD0: add catches
#TOD0: add stumpings
#TOD0: add man of the match
